日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
2000-09-29 15:00:00,sh600018,上港集团,0,20,23.16,19.08,20.49,1629797,3350296832,0.49,2.45
2000-12-29 15:00:00,sh600018,上港集团,20.49,20.5,23.98,20.05,23.3,603027,1320431232,2.81,13.707317073170733
2001-03-30 15:00:00,sh600018,上港集团,23.3,23.4,24.38,20.36,22.8,419594,949495936,-0.5,-2.1367521367521367
2001-06-29 15:00:00,sh600018,上港集团,22.8,22.81,25.5,22.3,23.85,719960,1735546368,1.05,4.603244191144236
2001-09-28 15:00:00,sh600018,上港集团,23.85,23.8,25.08,17.6,19,1075519,2285477120,-4.85,-20.3781512605042
2001-12-31 15:00:00,sh600018,上港集团,19,19,20.08,14.78,18.95,986119,1761139456,-0.05,-0.2631578947368421
2002-03-29 15:00:00,sh600018,上港集团,18.95,18.8,19.86,15.86,18.42,1127847,2035872384,-0.53,-2.8191489361702127
2002-06-28 15:00:00,sh600018,上港集团,18.42,18.3,20.22,17,19.85,857091,1611370752,1.43,7.814207650273223
2002-09-27 15:00:00,sh600018,上港集团,19.85,20,20,17.79,17.89,408674,767331008,-1.96,-9.8
2002-12-31 15:00:00,sh600018,上港集团,17.89,17.8,17.87,14.39,16.8,544935,916569088,-1.09,-6.123595505617978
2003-03-31 15:00:00,sh600018,上港集团,16.8,16.05,19.7,15.41,19.57,1182369,2182404864,2.77,17.258566978193144
2003-06-30 15:00:00,sh600018,上港集团,19.57,19.7,20.55,10.2,11.91,7312669,9012173824,-7.79,-39.54314720812182
2003-09-30 15:00:00,sh600018,上港集团,11.91,11.93,14.11,11.71,12,2955243,3887136512,0.09,0.7544006705783739
2003-12-31 15:00:00,sh600018,上港集团,12,12.03,14.96,11.83,14.2,2961354,3988659456,2.2,18.28761429758936
2004-03-31 15:00:00,sh600018,上港集团,14.2,14.17,16.34,13.95,14.6,4330444,6458631680,0.4,2.8228652081863093
2004-06-30 15:00:00,sh600018,上港集团,14.6,14.68,15.22,12.1,12.55,1461274,2000662912,-2.05,-13.96457765667575
