日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
2023-01-17 10:30:00,sh600018,上港集团,0,5.31,5.31,5.26,5.26,38248,20165388,-0.05,-0.9416195856873822
2023-01-17 11:30:00,sh600018,上港集团,5.26,5.26,5.27,5.24,5.24,39217,20597258,-0.02,-0.38022813688212925
2023-01-17 14:00:00,sh600018,上港集团,5.24,5.24,5.26,5.23,5.24,37445,19626664,0,0
2023-01-17 15:00:00,sh600018,上港集团,5.24,5.25,5.27,5.24,5.27,40919,21492854,0.03,0.5714285714285714
2023-01-18 10:30:00,sh600018,上港集团,5.27,5.26,5.27,5.24,5.27,32024,16843944,0,0
2023-01-18 11:30:00,sh600018,上港集团,5.27,5.26,5.27,5.25,5.25,21089,11083867,-0.02,-0.38022813688212925
2023-01-18 14:00:00,sh600018,上港集团,5.25,5.25,5.26,5.24,5.25,36994,19415292,0,0
2023-01-18 15:00:00,sh600018,上港集团,5.25,5.25,5.26,5.23,5.25,69028,36210888,0,0
2023-01-19 10:30:00,sh600018,上港集团,5.25,5.24,5.25,5.22,5.23,37632,19687660,-0.02,-0.38167938931297707
2023-01-19 11:30:00,sh600018,上港集团,5.23,5.23,5.26,5.23,5.24,28199,14786890,0.01,0.19120458891013384
2023-01-19 14:00:00,sh600018,上港集团,5.24,5.24,5.26,5.24,5.26,25449,13350011,0.02,0.38167938931297707
2023-01-19 15:00:00,sh600018,上港集团,5.26,5.26,5.27,5.25,5.27,50958,26800044,0.01,0.19011406844106463
2023-01-20 10:30:00,sh600018,上港集团,5.27,5.27,5.3,5.26,5.29,61191,32331128,0.02,0.3795066413662239
2023-01-20 11:30:00,sh600018,上港集团,5.29,5.28,5.32,5.28,5.31,75539,40051480,0.02,0.3787878787878788
2023-01-20 14:00:00,sh600018,上港集团,5.31,5.31,5.32,5.29,5.31,47644,25284072,0,0
2023-01-20 15:00:00,sh600018,上港集团,5.31,5.31,5.32,5.3,5.32,74500,39587088,0.01,0.18832391713747645
2023-01-30 10:30:00,sh600018,上港集团,5.32,5.35,5.39,5.34,5.34,111154,59619612,0.02,0.3738317757009346
2023-01-30 11:30:00,sh600018,上港集团,5.34,5.35,5.36,5.33,5.34,36551,19532384,0,0
2023-01-30 14:00:00,sh600018,上港集团,5.34,5.35,5.36,5.34,5.36,29851,15969133,0.02,0.3738317757009346
2023-01-30 15:00:00,sh600018,上港集团,5.36,5.36,5.36,5.33,5.33,46312,24719796,-0.03,-0.5597014925373134
2023-01-31 10:30:00,sh600018,上港集团,5.33,5.33,5.36,5.32,5.36,43442,23225676,0.03,0.5628517823639775
2023-01-31 11:30:00,sh600018,上港集团,5.36,5.36,5.36,5.33,5.33,31579,16866892,-0.03,-0.5597014925373134
2023-01-31 14:00:00,sh600018,上港集团,5.33,5.33,5.34,5.32,5.34,35356,18847832,0.01,0.18761726078799248
2023-01-31 15:00:00,sh600018,上港集团,5.34,5.33,5.35,5.33,5.33,47375,25290312,-0.01,-0.18761726078799248
2023-02-01 10:30:00,sh600018,上港集团,5.33,5.35,5.35,5.31,5.32,89578,47731968,-0.01,-0.1869158878504673
2023-02-01 11:30:00,sh600018,上港集团,5.32,5.32,5.33,5.31,5.32,55929,29738880,0,0
2023-02-01 14:00:00,sh600018,上港集团,5.32,5.33,5.35,5.32,5.35,50415,26909572,0.03,0.5628517823639775
2023-02-01 15:00:00,sh600018,上港集团,5.35,5.35,5.37,5.34,5.36,79839,42736264,0.01,0.1869158878504673
2023-02-02 10:30:00,sh600018,上港集团,5.36,5.36,5.37,5.33,5.35,102692,54963576,-0.01,-0.18656716417910446
2023-02-02 11:30:00,sh600018,上港集团,5.35,5.35,5.37,5.34,5.35,46974,25151686,0,0
2023-02-02 14:00:00,sh600018,上港集团,5.35,5.35,5.37,5.34,5.35,54955,29399086,0,0
2023-02-02 15:00:00,sh600018,上港集团,5.35,5.34,5.35,5.33,5.34,84967,45364060,-0.01,-0.18726591760299627
2023-02-03 10:30:00,sh600018,上港集团,5.34,5.33,5.34,5.28,5.28,113996,60420732,-0.06,-1.125703564727955
2023-02-03 11:30:00,sh600018,上港集团,5.28,5.28,5.29,5.25,5.25,78344,41276576,-0.03,-0.5681818181818182
2023-02-03 14:00:00,sh600018,上港集团,5.25,5.25,5.29,5.25,5.27,25684,13532982,0.02,0.38095238095238093
2023-02-03 15:00:00,sh600018,上港集团,5.27,5.28,5.29,5.26,5.28,34894,18418426,0.01,0.1893939393939394
2023-02-06 10:30:00,sh600018,上港集团,5.28,5.26,5.29,5.24,5.26,66237,34863768,-0.02,-0.38022813688212925
