日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
2000-07-31 15:00:00,sh600018,上港集团,0,20,20.88,19.08,19.34,745637,1484107648,-0.66,-3.3000000000000003
2000-08-31 15:00:00,sh600018,上港集团,19.34,19.34,23.16,19.28,21.57,685609,1447181312,2.23,11.530506721820062
2000-09-29 15:00:00,sh600018,上港集团,21.57,21.35,21.99,20,20.49,198551,419008640,-1.08,-5.058548009367682
2000-10-31 15:00:00,sh600018,上港集团,20.49,20.5,21.97,20.05,21.32,132034,276835424,0.83,4.048780487804878
2000-11-30 15:00:00,sh600018,上港集团,21.32,21.25,22.6,20.98,21.28,213070,462576512,-0.04,-0.18823529411764706
2000-12-29 15:00:00,sh600018,上港集团,21.28,21.35,23.98,21.15,23.3,257923,581019200,2.02,9.46135831381733
2001-01-19 15:00:00,sh600018,上港集团,23.3,23.4,24.38,21.9,22.86,171463,399936320,-0.44,-1.8803418803418803
2001-02-28 15:00:00,sh600018,上港集团,22.86,22.95,23,20.36,22.29,132087,288027360,-0.57,-2.4836601307189543
2001-03-30 15:00:00,sh600018,上港集团,22.29,22.29,23.48,21.86,22.8,116044,261532304,0.51,2.2880215343203227
2001-04-30 15:00:00,sh600018,上港集团,22.8,22.81,25.5,22.3,24.26,354047,847766592,1.46,6.400701446733889
2001-05-31 15:00:00,sh600018,上港集团,24.26,24.27,25.49,23.2,23.71,207017,505492032,-0.55,-2.266172229089411
2001-06-29 15:00:00,sh600018,上港集团,23.71,23.7,25,23.2,23.85,158896,382287840,0.14,0.5907172995780591
2001-07-31 15:00:00,sh600018,上港集团,23.85,23.8,25.08,20,20.48,526107,1220326656,-3.37,-14.159663865546218
2001-08-31 15:00:00,sh600018,上港集团,20.48,20.5,20.96,17.6,18.31,324810,628445824,-2.17,-10.585365853658537
2001-09-28 15:00:00,sh600018,上港集团,18.31,18.31,20.22,18.31,19,224602,436704608,0.69,3.7684325505188423
2001-10-31 15:00:00,sh600018,上港集团,19,19,19.45,14.78,18.5,454617,783467648,-0.5,-2.631578947368421
2001-11-30 15:00:00,sh600018,上港集团,18.5,18.17,19.08,16.51,18.96,275451,496971808,0.46,2.5316455696202533
2001-12-31 15:00:00,sh600018,上港集团,18.96,18.99,20.08,17.83,18.95,256051,480699904,-0.01,-0.0526592943654555
2002-01-31 15:00:00,sh600018,上港集团,18.95,18.8,18.88,15.86,18.52,587877,1014660480,-0.43,-2.2872340425531914
2002-02-28 15:00:00,sh600018,上港集团,18.52,18.5,19.08,18.26,18.4,143989,267892128,-0.12,-0.6486486486486486
2002-03-29 15:00:00,sh600018,上港集团,18.4,18.3,19.86,17.81,18.42,395981,753319744,0.02,0.1092896174863388
2002-04-30 15:00:00,sh600018,上港集团,18.42,18.3,19.22,18.1,19.18,231262,435043328,0.76,4.1530054644808745
2002-05-30 15:00:00,sh600018,上港集团,19.18,19.22,19.22,17,17.56,227473,413548608,-1.62,-8.428720083246619
2002-06-28 15:00:00,sh600018,上港集团,17.56,18.06,20.22,17.05,19.85,398354,762778880,2.29,12.679955703211517
2002-07-31 15:00:00,sh600018,上港集团,19.85,20,20,18.42,18.5,179628,346693920,-1.35,-6.75
2002-08-30 15:00:00,sh600018,上港集团,18.5,18.5,18.8,17.98,18.71,144823,267526784,0.21,1.135135135135135
2002-09-27 15:00:00,sh600018,上港集团,18.71,18.6,18.76,17.79,17.89,84221,153110336,-0.82,-4.408602150537634
2002-10-31 15:00:00,sh600018,上港集团,17.89,17.8,17.87,16.65,17.28,72103,124330344,-0.61,-3.4269662921348316
2002-11-29 15:00:00,sh600018,上港集团,17.28,17.25,17.76,16.5,17.2,175803,301551520,-0.08,-0.463768115942029
2002-12-31 15:00:00,sh600018,上港集团,17.2,17.2,17.29,14.39,16.8,297028,490687328,-0.4,-2.3255813953488373
2003-01-29 15:00:00,sh600018,上港集团,16.8,16.05,17.6,15.41,17.39,244546,410698240,0.59,3.67601246105919
2003-02-28 15:00:00,sh600018,上港集团,17.39,17.51,19.7,17.51,18.89,629627,1185461376,1.5,8.566533409480297
2003-03-31 15:00:00,sh600018,上港集团,18.89,18.97,19.7,18.38,19.57,308195,586244672,0.68,3.584607274644175
2003-04-30 15:00:00,sh600018,上港集团,19.57,19.7,20.55,10.2,11.67,4196678,5192069632,-7.9,-40.10152284263959
2003-05-30 15:00:00,sh600018,上港集团,11.67,11.55,13.2,11.11,13.08,1922759,2332458496,1.41,12.207792207792208
2003-06-30 15:00:00,sh600018,上港集团,13.08,13.18,13.2,11.71,11.91,1193231,1487645056,-1.17,-8.877086494688923
2003-07-31 15:00:00,sh600018,上港集团,11.91,11.93,14.11,11.9,13.47,1994493,2667376896,1.56,13.076278290025147
2003-08-29 15:00:00,sh600018,上港集团,13.47,13.48,13.77,12.18,12.62,521910,672845120,-0.85,-6.3056379821958455
2003-09-30 15:00:00,sh600018,上港集团,12.62,12.67,13.08,11.71,12,438839,546914432,-0.62,-4.89344909234412
2003-10-31 15:00:00,sh600018,上港集团,12,12.03,13.19,11.83,12.81,566797,712454400,0.81,6.733167082294264
2003-11-28 15:00:00,sh600018,上港集团,12.81,12.75,13.65,12.68,13.14,768555,1008119744,0.33,2.588235294117647
2003-12-31 15:00:00,sh600018,上港集团,13.14,13.35,14.96,13.19,14.2,1626001,2268085248,1.06,7.940074906367041
2004-01-30 15:00:00,sh600018,上港集团,14.2,14.17,16.34,14.17,15.14,1231841,1895559552,0.94,6.633733239237827
2004-02-27 15:00:00,sh600018,上港集团,15.14,15.5,15.95,14,14.12,1798291,2654934784,-1.02,-6.580645161290323
2004-03-31 15:00:00,sh600018,上港集团,14.12,14.12,15.26,13.95,14.6,1300311,1908137600,0.48,3.39943342776204
2004-04-30 15:00:00,sh600018,上港集团,14.6,14.68,15.22,13.05,13.26,885245,1256461440,-1.34,-9.128065395095367
2004-05-31 15:00:00,sh600018,上港集团,13.26,13.3,13.5,12.58,13.41,249877,327531584,0.15,1.1278195488721803
2004-06-30 15:00:00,sh600018,上港集团,13.41,13.41,13.61,12.1,12.55,326151,416669888,-0.86,-6.413124533929904
2004-07-30 15:00:00,sh600018,上港集团,12.55,12.48,14.61,12.47,14.1,774593,1076242176,1.55,12.419871794871796
2004-08-31 15:00:00,sh600018,上港集团,14.1,14.03,14.3,13.45,13.8,325005,453191872,-0.3,-2.138275124732716
2004-09-30 15:00:00,sh600018,上港集团,13.8,13.8,15.21,13.12,14.9,751627,1087494528,1.1,7.971014492753622
2004-10-29 15:00:00,sh600018,上港集团,14.9,14.8,15.75,13.99,15.39,857192,1293534720,0.49,3.310810810810811
2004-11-30 15:00:00,sh600018,上港集团,15.39,15.3,16.33,15.12,15.4,610227,964379776,0.01,0.065359477124183
2004-12-31 15:00:00,sh600018,上港集团,15.4,15.51,15.63,14.6,15.24,472992,717200256,-0.16,-1.0315925209542232
2005-01-31 15:00:00,sh600018,上港集团,15.24,15.2,16.05,14.6,15.56,353961,546244288,0.32,2.1052631578947367
2005-02-28 15:00:00,sh600018,上港集团,15.56,15.5,17.27,15.5,16.59,406053,673268160,1.03,6.645161290322581
2005-03-31 15:00:00,sh600018,上港集团,16.59,16.85,17.57,15.58,16.49,1153862,1903269376,-0.1,-0.5934718100890208
2005-04-29 15:00:00,sh600018,上港集团,16.49,16.53,18.85,16.31,16.9,868938,1519047936,0.41,2.4803387779794313
2005-05-31 15:00:00,sh600018,上港集团,16.9,17.01,17.1,14.6,15,382806,596931072,-1.9,-11.169900058788947
