日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
2006-10-31 15:00:00,sh600017,日照港,0,6.32,7.42,6.23,7.21,3160316,2089695360,0.89,14.082278481012658
2006-11-30 15:00:00,sh600017,日照港,7.21,7.28,7.47,6.46,6.93,1513804,1046097856,-0.28,-3.8461538461538463
2006-12-29 15:00:00,sh600017,日照港,6.93,6.94,8.46,6.86,7.22,3266863,2476286464,0.29,4.178674351585014
2007-01-31 15:00:00,sh600017,日照港,7.22,7.16,10.07,7.14,8.08,4718329,3924686592,0.86,12.011173184357542
2007-02-26 15:00:00,sh600017,日照港,8.08,7.99,9.45,7.88,9.4,2062586,1802922880,1.32,16.520650813516895
2007-03-30 15:00:00,sh600017,日照港,9.4,9.17,10,8.39,9.43,3410103,3144395776,0.03,0.3271537622682661
2007-04-30 15:00:00,sh600017,日照港,9.43,9.45,11.65,9.33,11.02,4329023,4508372992,1.59,16.825396825396826
2007-05-31 15:00:00,sh600017,日照港,11.02,11.12,12.19,9.91,10.65,3847190,4391322112,-0.37,-3.327338129496403
2007-06-29 15:00:00,sh600017,日照港,10.65,10.7,10.98,8.45,10.03,2700480,2708400640,-0.62,-5.794392523364486
2007-07-31 15:00:00,sh600017,日照港,10.03,9.96,10.58,8.7,10.15,1530810,1494898048,0.12,1.2048192771084338
2007-08-31 15:00:00,sh600017,日照港,10.15,10.2,12.34,9.6,11.9,2854348,3080923904,1.75,17.15686274509804
2007-09-28 15:00:00,sh600017,日照港,11.9,12.11,14.26,11.2,13.4,2623092,3368774400,1.5,12.386457473162675
2007-10-31 15:00:00,sh600017,日照港,13.4,13.92,15.35,11.25,13.16,1768956,2459080192,-0.24,-1.7241379310344827
2007-11-30 15:00:00,sh600017,日照港,13.16,13.05,14.77,11.62,11.69,1323462,1718939776,-1.47,-11.264367816091953
2007-12-28 15:00:00,sh600017,日照港,11.69,11.85,16.3,11.8,15.89,1470658,2077689344,4.2,35.44303797468354
2008-01-31 15:00:00,sh600017,日照港,15.89,16,18.35,15.16,16.23,1867500,3123538432,0.34,2.125
2008-02-29 15:00:00,sh600017,日照港,16.23,16.19,18.02,14.61,16.16,902157,1511963264,-0.07,-0.4323656578134651
2008-03-31 15:00:00,sh600017,日照港,16.16,16.13,16.87,11.41,13.55,847729,1199148928,-2.61,-16.181029138251706
2008-04-30 15:00:00,sh600017,日照港,13.55,13.38,14.97,11.91,14.44,944460,1294476544,0.89,6.651718983557549
2008-05-30 15:00:00,sh600017,日照港,14.44,14.63,15.55,13.2,14.62,843905,1231744000,0.18,1.2303485987696514
2008-06-30 15:00:00,sh600017,日照港,14.62,14.7,14.95,10,12.01,633868,791680896,-2.61,-17.755102040816325
2008-07-31 15:00:00,sh600017,日照港,12.01,11.99,13.82,11.58,12.42,702404,904273920,0.41,3.419516263552961
2008-08-29 15:00:00,sh600017,日照港,12.42,12.26,13.99,10.6,11.08,597458,716293824,-1.34,-10.929853181076671
2008-09-26 15:00:00,sh600017,日照港,11.08,11,13.06,6,6.57,857670,840371712,-4.51,-41
2008-10-31 15:00:00,sh600017,日照港,6.57,6.52,6.68,3.86,3.87,1673190,847738880,-2.7,-41.41104294478527
2008-11-28 15:00:00,sh600017,日照港,3.87,3.8,5.74,3.36,4.5,6082146,2895583232,0.63,16.57894736842105
2008-12-31 15:00:00,sh600017,日照港,4.5,4.32,5.23,3.73,3.88,4840112,2236473088,-0.62,-14.351851851851851
2009-01-23 15:00:00,sh600017,日照港,3.88,3.93,4.3,3.84,4.17,2395658,982185920,0.29,7.37913486005089
2009-02-27 15:00:00,sh600017,日照港,4.17,4.22,6.84,4.17,4.86,7648865,4345778176,0.69,16.350710900473935
2009-03-31 15:00:00,sh600017,日照港,4.86,4.85,6.18,4.75,5.98,6147406,3447879424,1.12,23.09278350515464
2009-04-30 15:00:00,sh600017,日照港,5.98,6,6.78,5.61,6.05,6188667,3820940544,0.07,1.1666666666666667
2009-05-27 15:00:00,sh600017,日照港,6.05,6.06,6.75,5.91,6.05,3822438,2421533184,0,0
2009-06-30 15:00:00,sh600017,日照港,6.05,6.07,6.84,6.03,6.37,5336003,3404898048,0.32,5.2718286655683695
2009-07-31 15:00:00,sh600017,日照港,6.37,6.34,7.6,6.3,6.97,7202741,4927955968,0.6,9.46372239747634
2009-08-31 15:00:00,sh600017,日照港,6.97,7,7.95,5.71,5.73,4303486,2949431552,-1.24,-17.71428571428571
2009-09-30 15:00:00,sh600017,日照港,5.73,5.68,6.9,5.63,6.01,3009869,1896072448,0.28,4.929577464788732
2009-10-30 15:00:00,sh600017,日照港,6.01,6.11,6.85,6.06,6.21,2771702,1804747776,0.2,3.273322422258593
2009-11-30 15:00:00,sh600017,日照港,6.21,6.12,7.08,6.08,6.72,4412562,2964543232,0.51,8.333333333333332
2009-12-31 15:00:00,sh600017,日照港,6.72,6.72,7.35,6.45,6.91,4248146,2945845504,0.19,2.8273809523809526
2010-01-29 15:00:00,sh600017,日照港,6.91,6.91,7.82,6.76,7.12,4663922,3394815232,0.21,3.039073806078148
2010-02-26 15:00:00,sh600017,日照港,7.12,7.1,7.54,6.8,7.39,1929735,1391268864,0.27,3.8028169014084505
2010-03-31 15:00:00,sh600017,日照港,7.39,7.4,8.57,7.34,7.67,5287849,4185101056,0.28,3.783783783783784
2010-04-30 15:00:00,sh600017,日照港,7.67,7.68,8.17,6.81,6.98,4451751,3457581824,-0.69,-8.984375
2010-05-31 15:00:00,sh600017,日照港,6.98,6.91,7.16,5.74,6.03,1832247,1169847808,-0.95,-13.748191027496382
2010-06-30 15:00:00,sh600017,日照港,6.03,5.98,6.19,5.3,5.34,838271,497298688,-0.69,-11.538461538461538
2010-07-30 15:00:00,sh600017,日照港,5.34,5.36,6.78,5.15,6.6,2393494,1473456512,1.26,23.507462686567166
2010-08-31 15:00:00,sh600017,日照港,6.6,6.61,6.82,6.36,6.55,2908706,1916777600,-0.05,-0.7564296520423601
2010-09-30 15:00:00,sh600017,日照港,6.55,6.51,6.78,4.06,4.15,2338810,1328030848,-2.4,-36.86635944700461
2010-10-29 15:00:00,sh600017,日照港,4.15,4.17,4.85,4.17,4.37,6297876,2849505792,0.22,5.275779376498801
2010-11-30 15:00:00,sh600017,日照港,4.37,4.38,4.61,3.98,4.12,5311449,2300665856,-0.25,-5.707762557077626
2010-12-31 15:00:00,sh600017,日照港,4.12,4.08,4.41,3.99,4.08,3144197,1309430400,-0.04,-0.9803921568627451
2011-01-31 15:00:00,sh600017,日照港,4.08,4.1,4.2,3.84,3.97,1874350,753372608,-0.11,-2.682926829268293
2011-02-28 15:00:00,sh600017,日照港,3.97,3.99,4.39,3.9,4.25,2297563,960974336,0.28,7.017543859649122
2011-03-31 15:00:00,sh600017,日照港,4.25,4.26,4.43,4.11,4.15,3620872,1551882624,-0.1,-2.3474178403755865
2011-04-29 15:00:00,sh600017,日照港,4.15,4.15,5.06,4.15,4.47,7131291,3264683520,0.32,7.710843373493977
2011-05-31 15:00:00,sh600017,日照港,4.47,4.47,4.65,4.01,4.2,3925204,1697648384,-0.27,-6.0402684563758395
2011-06-30 15:00:00,sh600017,日照港,4.2,4.2,4.41,4,4.16,2403358,1007463936,-0.04,-0.9523809523809524
2011-07-29 15:00:00,sh600017,日照港,4.16,4.16,4.26,3.87,3.9,2355785,966166976,-0.26,-6.25
2011-08-31 15:00:00,sh600017,日照港,3.9,3.9,3.95,3.36,3.57,1396727,511584256,-0.33,-8.461538461538462
2011-09-30 15:00:00,sh600017,日照港,3.57,3.59,3.6,3.13,3.21,707156,239881008,-0.36,-10.027855153203342
2011-10-31 15:00:00,sh600017,日照港,3.21,3.21,3.32,3.08,3.26,747400,240486256,0.05,1.557632398753894
2011-11-30 15:00:00,sh600017,日照港,3.26,3.25,3.4,3,3.02,1154011,376086592,-0.24,-7.384615384615385
2011-12-30 15:00:00,sh600017,日照港,3.02,3.07,3.11,2.6,2.7,926210,264559392,-0.32,-10.423452768729643
2012-01-31 15:00:00,sh600017,日照港,2.7,2.73,2.87,2.57,2.83,601085,166420416,0.13,4.761904761904762
2012-02-29 15:00:00,sh600017,日照港,2.83,2.83,3.17,2.79,3.04,1609823,482643776,0.21,7.420494699646643
2012-03-30 15:00:00,sh600017,日照港,3.04,3.01,3.12,2.84,2.86,1165198,351192448,-0.18,-5.980066445182724
2012-04-27 15:00:00,sh600017,日照港,2.86,2.87,3.11,2.87,3.04,836735,253140144,0.18,6.2717770034843205
2012-05-31 15:00:00,sh600017,日照港,3.04,3.09,3.57,2.93,3.09,3788823,1205676288,0.05,1.6181229773462782
2012-06-29 15:00:00,sh600017,日照港,3.09,3.09,3.19,2.67,2.76,1075711,316488896,-0.33,-10.679611650485436
2012-07-31 15:00:00,sh600017,日照港,2.76,2.75,2.77,2.57,2.68,853137,227583664,-0.08,-2.909090909090909
2012-08-31 15:00:00,sh600017,日照港,2.68,2.68,2.89,2.62,2.77,823712,224402560,0.09,3.3582089552238807
2012-09-28 15:00:00,sh600017,日照港,2.77,2.77,2.85,2.61,2.69,712730,195729872,-0.08,-2.888086642599278
2012-10-31 15:00:00,sh600017,日照港,2.69,2.7,2.97,2.68,2.79,909561,255023776,0.1,3.7037037037037033
2012-11-30 15:00:00,sh600017,日照港,2.79,2.79,2.85,2.64,2.68,688383,189178560,-0.11,-3.942652329749104
2012-12-31 15:00:00,sh600017,日照港,2.68,2.68,2.92,2.66,2.89,1308326,369318464,0.21,7.835820895522389
2013-01-31 15:00:00,sh600017,日照港,2.89,2.89,3.02,2.8,2.94,2355396,684414080,0.05,1.7301038062283738
2013-02-28 15:00:00,sh600017,日照港,2.94,2.93,3,2.84,2.9,1209823,355118784,-0.04,-1.3651877133105803
2013-03-29 15:00:00,sh600017,日照港,2.9,2.89,2.9,2.75,2.82,1193605,338221024,-0.08,-2.768166089965398
2013-04-26 15:00:00,sh600017,日照港,2.82,2.81,2.83,2.71,2.74,622922,172942496,-0.08,-2.8469750889679712
2013-05-31 15:00:00,sh600017,日照港,2.74,2.73,2.79,2.71,2.75,897172,246765360,0.01,0.3663003663003663
2013-06-28 15:00:00,sh600017,日照港,2.75,2.75,2.76,2.18,2.28,754211,190857328,-0.47,-17.09090909090909
2013-07-31 15:00:00,sh600017,日照港,2.28,2.29,2.32,2.16,2.23,1136963,256508160,-0.05,-2.1834061135371177
2013-08-30 15:00:00,sh600017,日照港,2.23,2.23,2.89,2.21,2.89,3362807,850811840,0.66,29.596412556053814
2013-09-30 15:00:00,sh600017,日照港,2.89,2.92,3.11,2.5,2.58,5369888,1493039360,-0.31,-10.616438356164384
2013-10-31 15:00:00,sh600017,日照港,2.58,2.58,2.98,2.53,2.65,2145105,594512448,0.07,2.7131782945736433
2013-11-29 15:00:00,sh600017,日照港,2.65,2.64,2.89,2.53,2.79,2063064,561332736,0.14,5.303030303030303
2013-12-31 15:00:00,sh600017,日照港,2.79,2.76,2.9,2.49,2.54,2407490,656167808,-0.25,-9.057971014492754
2014-01-30 15:00:00,sh600017,日照港,2.54,2.54,2.56,2.32,2.49,960313,233670096,-0.05,-1.968503937007874
2014-02-28 15:00:00,sh600017,日照港,2.49,2.48,2.57,2.25,2.35,1375666,336850784,-0.14,-5.64516129032258
2014-03-31 15:00:00,sh600017,日照港,2.35,2.36,2.55,2.28,2.46,1650861,399686656,0.11,4.661016949152542
