日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
2006-12-29 15:00:00,sh600017,日照港,0,6.32,8.46,6.23,7.22,7940983,5612079616,0.9,14.240506329113925
2007-03-30 15:00:00,sh600017,日照港,7.22,7.16,10.07,7.14,9.43,10191019,8872003584,2.21,30.8659217877095
2007-06-29 15:00:00,sh600017,日照港,9.43,9.45,12.19,8.45,10.03,10876694,11608092672,0.6,6.349206349206349
2007-09-28 15:00:00,sh600017,日照港,10.03,9.96,14.26,8.7,13.4,7008250,7944596480,3.37,33.835341365461844
2007-12-28 15:00:00,sh600017,日照港,13.4,13.92,16.3,11.25,15.89,4563077,6255709184,2.49,17.887931034482758
2008-03-31 15:00:00,sh600017,日照港,15.89,16,18.35,11.41,13.55,3617387,5834650112,-2.34,-14.625
2008-06-30 15:00:00,sh600017,日照港,13.55,13.38,15.55,10,12.01,2422235,3317901568,-1.54,-11.509715994020926
2008-09-26 15:00:00,sh600017,日照港,12.01,11.99,13.99,6,6.57,2157534,2460939520,-5.44,-45.37114261884904
2008-12-31 15:00:00,sh600017,日照港,6.57,6.52,6.68,3.36,3.88,12595450,5979794944,-2.69,-41.25766871165644
2009-03-31 15:00:00,sh600017,日照港,3.88,3.93,6.84,3.84,5.98,16191929,8775842816,2.1,53.43511450381679
2009-06-30 15:00:00,sh600017,日照港,5.98,6,6.84,5.61,6.37,15347107,9647370240,0.39,6.5
2009-09-30 15:00:00,sh600017,日照港,6.37,6.34,7.95,5.63,6.01,14516097,9773459456,-0.36,-5.678233438485805
2009-12-31 15:00:00,sh600017,日照港,6.01,6.11,7.35,6.06,6.91,11432412,7715138048,0.9,14.729950900163665
2010-03-31 15:00:00,sh600017,日照港,6.91,6.91,8.57,6.76,7.67,11881509,8971188224,0.76,10.998552821997105
2010-06-30 15:00:00,sh600017,日照港,7.67,7.68,8.17,5.3,5.34,7122270,5124729856,-2.33,-30.338541666666668
2010-09-30 15:00:00,sh600017,日照港,5.34,5.36,6.82,4.06,4.15,7641011,4718265344,-1.19,-22.201492537313435
2010-12-31 15:00:00,sh600017,日照港,4.15,4.17,4.85,3.98,4.08,14753520,6459601920,-0.07,-1.6786570743405276
2011-03-31 15:00:00,sh600017,日照港,4.08,4.1,4.43,3.84,4.15,7792786,3266228992,0.07,1.707317073170732
2011-06-30 15:00:00,sh600017,日照港,4.15,4.15,5.06,4,4.16,13459854,5969795584,0.01,0.24096385542168677
2011-09-30 15:00:00,sh600017,日照港,4.16,4.16,4.26,3.13,3.21,4459670,1717632640,-0.95,-22.83653846153846
2011-12-30 15:00:00,sh600017,日照港,3.21,3.21,3.4,2.6,2.7,2827623,881132096,-0.51,-15.887850467289718
2012-03-30 15:00:00,sh600017,日照港,2.7,2.73,3.17,2.57,2.86,3376107,1000256640,0.16,5.86080586080586
2012-06-29 15:00:00,sh600017,日照港,2.86,2.87,3.57,2.67,2.76,5701268,1775305600,-0.1,-3.484320557491289
2012-09-28 15:00:00,sh600017,日照港,2.76,2.75,2.89,2.57,2.69,2389581,647716160,-0.07,-2.5454545454545454
2012-12-31 15:00:00,sh600017,日照港,2.69,2.7,2.97,2.64,2.89,2906271,813520768,0.2,7.4074074074074066
2013-03-29 15:00:00,sh600017,日照港,2.89,2.89,3.02,2.75,2.82,4758825,1377753856,-0.07,-2.422145328719723
2013-06-28 15:00:00,sh600017,日照港,2.82,2.81,2.83,2.18,2.28,2274306,610565184,-0.54,-19.217081850533805
2013-09-30 15:00:00,sh600017,日照港,2.28,2.29,3.11,2.16,2.58,9869660,2600359168,0.3,13.100436681222707
2013-12-31 15:00:00,sh600017,日照港,2.58,2.58,2.98,2.49,2.54,6615659,1812012928,-0.04,-1.550387596899225
