日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
1999-12-30 15:00:00,sh600007,中国国贸,0,6,10.48,5.48,6.84,10616308,8059126272,0.84,14.000000000000002
2000-12-29 15:00:00,sh600007,中国国贸,6.84,6.95,12.88,6.78,10.57,6982877,6987184128,3.73,53.669064748201436
2001-12-31 15:00:00,sh600007,中国国贸,10.57,10.58,13.17,8.32,9.36,3572189,4215856640,-1.21,-11.436672967863894
2002-12-31 15:00:00,sh600007,中国国贸,9.36,9.35,10.69,6.59,6.67,2727863,2422240256,-2.69,-28.770053475935832
2003-12-31 15:00:00,sh600007,中国国贸,6.67,6.63,8.04,5.67,6.09,1886884,1305274880,-0.58,-8.74811463046757
2004-12-31 15:00:00,sh600007,中国国贸,6.09,6.01,7.6,5.28,5.41,2541716,1681961344,-0.68,-11.314475873544092
2005-12-30 15:00:00,sh600007,中国国贸,5.41,5.4,5.65,3.88,4.85,1966049,942289600,-0.56,-10.37037037037037
2006-12-29 15:00:00,sh600007,中国国贸,4.85,4.84,10.6,4.4,10.1,10973425,7623720960,5.25,108.4710743801653
2007-12-28 15:00:00,sh600007,中国国贸,10.1,10.3,27.26,9.97,21.01,20304422,37643431936,10.91,105.92233009708738
2008-12-31 15:00:00,sh600007,中国国贸,21.01,21.5,23.5,5.99,7.12,7659586,10075084800,-13.89,-64.60465116279069
2009-12-31 15:00:00,sh600007,中国国贸,7.12,7.27,14.25,7.15,12.28,16401559,17025526784,5.16,70.97661623108665
2010-12-31 15:00:00,sh600007,中国国贸,12.28,12.4,12.98,8.51,10.08,7889420,8820448256,-2.2,-17.741935483870968
2011-12-30 15:00:00,sh600007,中国国贸,10.08,10.15,11.28,8.63,9.12,6066279,5976692736,-0.96,-9.458128078817735
2012-12-31 15:00:00,sh600007,中国国贸,9.12,9.15,11.78,8.69,11.49,1322068,1380598016,2.37,25.901639344262296
2013-12-31 15:00:00,sh600007,中国国贸,11.49,11.54,13.95,8.6,10.61,3215441,3667411712,-0.88,-7.625649913344887
2014-12-31 15:00:00,sh600007,中国国贸,10.61,10.59,15.77,8.9,15.29,6976038,8501500928,4.68,44.19263456090651
2015-12-31 15:00:00,sh600007,中国国贸,15.29,15.28,21.21,10.67,18.78,21204772,34499112960,3.49,22.840314136125656
2016-12-30 15:00:00,sh600007,中国国贸,18.78,18.78,23.96,13.05,17.27,7572911,13463498752,-1.51,-8.040468583599573
2017-12-29 15:00:00,sh600007,中国国贸,17.27,17.29,21.4,16.4,17.14,2607324,5006381568,-0.13,-0.7518796992481203
2018-12-28 15:00:00,sh600007,中国国贸,17.14,17.16,18,12.66,12.8,2677645,4028718336,-4.36,-25.407925407925408
2019-12-31 15:00:00,sh600007,中国国贸,12.8,12.82,18.35,12.8,17.5,3951277,6132825600,4.7,36.661466458658346
2020-12-31 15:00:00,sh600007,中国国贸,17.5,17.62,17.8,11.96,12.45,6746239,9292912640,-5.05,-28.66061293984109
2021-12-31 15:00:00,sh600007,中国国贸,12.45,12.45,27.49,11.08,14.4,11990559,20666847232,1.95,15.66265060240964
2022-12-30 15:00:00,sh600007,中国国贸,14.4,14.4,18.92,12.03,15.83,14119910,21683890176,1.43,9.930555555555555
2023-12-29 15:00:00,sh600007,中国国贸,15.83,15.75,21.09,15.71,19.38,5658216,10567419904,3.55,22.53968253968254
2024-12-31 15:00:00,sh600007,中国国贸,19.38,19.36,30.34,16.52,24.46,7895339,17841766400,5.08,26.239669421487605
2025-03-14 15:00:00,sh600007,中国国贸,24.46,24.46,25.2,22.52,22.9,1070736,2538703360,-1.56,-6.377759607522486
