日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
2023-01-31 10:00:00,sh600010,包钢股份,0,2.01,2.03,2,2.02,1040140,209315376,0.01,0.4975124378109453
2023-01-31 10:30:00,sh600010,包钢股份,2.02,2.01,2.03,2,2.02,693194,139678736,0,0
2023-01-31 11:00:00,sh600010,包钢股份,2.02,2.02,2.03,2.02,2.03,252094,50993656,0.01,0.49504950495049505
2023-01-31 11:30:00,sh600010,包钢股份,2.03,2.02,2.03,2.02,2.02,153379,31054840,-0.01,-0.49504950495049505
2023-01-31 13:30:00,sh600010,包钢股份,2.02,2.02,2.03,2.01,2.03,345440,69771984,0.01,0.49504950495049505
2023-01-31 14:00:00,sh600010,包钢股份,2.03,2.03,2.05,2.02,2.04,674419,137261632,0.01,0.49261083743842365
2023-01-31 14:30:00,sh600010,包钢股份,2.04,2.03,2.04,2.03,2.04,139853,28482012,0,0
2023-01-31 15:00:00,sh600010,包钢股份,2.04,2.03,2.04,2.03,2.04,370476,75450776,0,0
2023-02-01 10:00:00,sh600010,包钢股份,2.04,2.04,2.11,2.03,2.1,2630823,547940800,0.06,2.941176470588235
2023-02-01 10:30:00,sh600010,包钢股份,2.1,2.1,2.14,2.09,2.1,1800238,380361376,0,0
2023-02-01 11:00:00,sh600010,包钢股份,2.1,2.09,2.12,2.09,2.11,837432,176131008,0.01,0.4784688995215311
2023-02-01 11:30:00,sh600010,包钢股份,2.11,2.11,2.13,2.1,2.11,714366,151050288,0,0
2023-02-01 13:30:00,sh600010,包钢股份,2.11,2.11,2.12,2.1,2.11,384729,81315960,0,0
2023-02-01 14:00:00,sh600010,包钢股份,2.11,2.1,2.11,2.09,2.1,418320,87826600,-0.01,-0.4761904761904762
2023-02-01 14:30:00,sh600010,包钢股份,2.1,2.1,2.11,2.09,2.11,342616,71950352,0.01,0.4761904761904762
2023-02-01 15:00:00,sh600010,包钢股份,2.11,2.1,2.11,2.1,2.1,396514,83426176,-0.01,-0.4761904761904762
2023-02-02 10:00:00,sh600010,包钢股份,2.1,2.1,2.13,2.07,2.11,2071450,434260768,0.01,0.4761904761904762
2023-02-02 10:30:00,sh600010,包钢股份,2.11,2.12,2.12,2.08,2.09,714178,149623872,-0.02,-0.9433962264150944
2023-02-02 11:00:00,sh600010,包钢股份,2.09,2.09,2.11,2.09,2.1,377445,79115048,0.01,0.4784688995215311
2023-02-02 11:30:00,sh600010,包钢股份,2.1,2.11,2.12,2.1,2.12,498177,105254016,0.02,0.9478672985781991
2023-02-02 13:30:00,sh600010,包钢股份,2.12,2.12,2.12,2.1,2.11,527654,111374568,-0.01,-0.4716981132075472
2023-02-02 14:00:00,sh600010,包钢股份,2.11,2.11,2.12,2.1,2.11,264294,55732848,0,0
2023-02-02 14:30:00,sh600010,包钢股份,2.11,2.11,2.11,2.1,2.1,459517,96544704,-0.01,-0.47393364928909953
2023-02-02 15:00:00,sh600010,包钢股份,2.1,2.1,2.11,2.1,2.1,322091,67744264,0,0
2023-02-03 10:00:00,sh600010,包钢股份,2.1,2.09,2.1,2.06,2.08,1462112,303925888,-0.02,-0.9569377990430622
2023-02-03 10:30:00,sh600010,包钢股份,2.08,2.08,2.08,2.06,2.07,524201,108624344,-0.01,-0.4807692307692308
2023-02-03 11:00:00,sh600010,包钢股份,2.07,2.07,2.08,2.06,2.07,357854,74075272,0,0
2023-02-03 11:30:00,sh600010,包钢股份,2.07,2.08,2.08,2.06,2.07,215517,44546532,0,0
2023-02-03 13:30:00,sh600010,包钢股份,2.07,2.07,2.08,2.06,2.07,374336,77379656,0,0
2023-02-03 14:00:00,sh600010,包钢股份,2.07,2.07,2.08,2.06,2.07,216131,44777176,0,0
2023-02-03 14:30:00,sh600010,包钢股份,2.07,2.07,2.09,2.06,2.08,578525,120159136,0.01,0.4830917874396135
2023-02-03 15:00:00,sh600010,包钢股份,2.08,2.08,2.09,2.08,2.09,446267,93163336,0.01,0.4807692307692308
2023-02-06 10:00:00,sh600010,包钢股份,2.09,2.07,2.09,2.06,2.08,908700,188263792,-0.01,-0.4830917874396135
2023-02-06 10:30:00,sh600010,包钢股份,2.08,2.08,2.08,2.06,2.07,301997,62524372,-0.01,-0.4807692307692308
2023-02-06 11:00:00,sh600010,包钢股份,2.07,2.07,2.07,2.06,2.07,169780,35028168,0,0
2023-02-06 11:30:00,sh600010,包钢股份,2.07,2.07,2.07,2.05,2.06,268435,55306136,-0.01,-0.4830917874396135
2023-02-06 13:30:00,sh600010,包钢股份,2.06,2.06,2.06,2.05,2.05,185039,37984072,-0.01,-0.48543689320388345
2023-02-06 14:00:00,sh600010,包钢股份,2.05,2.05,2.06,2.05,2.06,217702,44691380,0.01,0.4878048780487805
2023-02-06 14:30:00,sh600010,包钢股份,2.06,2.05,2.06,2.05,2.05,176539,36222716,-0.01,-0.4878048780487805
2023-02-06 15:00:00,sh600010,包钢股份,2.05,2.05,2.06,2.04,2.05,405025,83096416,0,0
2023-02-07 10:00:00,sh600010,包钢股份,2.05,2.06,2.08,2.05,2.07,457843,94603848,0.02,0.9708737864077669
2023-02-07 10:30:00,sh600010,包钢股份,2.07,2.06,2.07,2.05,2.06,310906,64011056,-0.01,-0.48543689320388345
2023-02-07 11:00:00,sh600010,包钢股份,2.06,2.05,2.07,2.05,2.06,151386,31209560,0,0
2023-02-07 11:30:00,sh600010,包钢股份,2.06,2.06,2.08,2.05,2.06,460599,95164880,0,0
2023-02-07 13:30:00,sh600010,包钢股份,2.06,2.07,2.07,2.06,2.06,156150,32221522,0,0
2023-02-07 14:00:00,sh600010,包钢股份,2.06,2.06,2.07,2.05,2.05,240753,49518512,-0.01,-0.48543689320388345
2023-02-07 14:30:00,sh600010,包钢股份,2.05,2.06,2.07,2.05,2.07,224506,46250652,0.02,0.9708737864077669
2023-02-07 15:00:00,sh600010,包钢股份,2.07,2.07,2.07,2.06,2.06,210222,43385624,-0.01,-0.4830917874396135
2023-02-08 10:00:00,sh600010,包钢股份,2.06,2.07,2.08,2.06,2.06,422919,87477248,0,0
2023-02-08 10:30:00,sh600010,包钢股份,2.06,2.06,2.07,2.05,2.07,300006,61825368,0.01,0.48543689320388345
2023-02-08 11:00:00,sh600010,包钢股份,2.07,2.06,2.07,2.05,2.06,150752,31049970,-0.01,-0.48543689320388345
2023-02-08 11:30:00,sh600010,包钢股份,2.06,2.07,2.07,2.05,2.05,70855,14578426,-0.01,-0.4830917874396135
