日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
2003-03-31 15:00:00,sh600012,皖通高速,0,4.2,5.75,4.11,5.26,11268405,5762635776,1.06,25.238095238095237
2003-06-30 15:00:00,sh600012,皖通高速,5.26,5.26,6.23,4.98,5.69,6628885,3762928640,0.43,8.17490494296578
2003-09-30 15:00:00,sh600012,皖通高速,5.69,5.68,6.32,5,5.18,2890420,1694023296,-0.51,-8.97887323943662
2003-12-31 15:00:00,sh600012,皖通高速,5.18,5.15,5.88,5,5.67,3272482,1791148032,0.49,9.514563106796116
2004-03-31 15:00:00,sh600012,皖通高速,5.67,5.65,6.58,5.65,5.81,4006299,2416790016,0.14,2.47787610619469
2004-06-30 15:00:00,sh600012,皖通高速,5.81,5.82,5.89,5.01,5.38,1511470,825246656,-0.43,-7.3883161512027495
2004-09-30 15:00:00,sh600012,皖通高速,5.38,5.38,5.86,5.15,5.31,1920845,1070040576,-0.07,-1.3011152416356877
2004-12-31 15:00:00,sh600012,皖通高速,5.31,5.26,6.38,5.03,6.19,1613454,936545856,0.88,16.730038022813687
2005-03-31 15:00:00,sh600012,皖通高速,6.19,6.19,8.03,6.07,7.39,1794930,1237152896,1.2,19.38610662358643
2005-06-30 15:00:00,sh600012,皖通高速,7.39,7.38,8.26,6.3,6.63,1638728,1196293760,-0.76,-10.29810298102981
2005-09-30 15:00:00,sh600012,皖通高速,6.63,6.59,7.35,5.93,6.18,2096167,1421136128,-0.45,-6.828528072837632
2005-12-30 15:00:00,sh600012,皖通高速,6.18,6.2,6.25,5.16,6,1177574,671272384,-0.18,-2.903225806451613
2006-02-17 15:00:00,sh600012,皖通高速,6,5.95,6.45,5.7,5.92,709693,428203008,-0.08,-1.3445378151260505
2006-06-30 15:00:00,sh600012,皖通高速,5.92,4.62,6,4.45,5.4,6196319,3318466816,-0.52,-11.255411255411255
2006-09-29 15:00:00,sh600012,皖通高速,5.4,5.4,5.89,4.85,5.16,3084833,1645398272,-0.24,-4.444444444444445
2006-12-29 15:00:00,sh600012,皖通高速,5.16,5.17,6.07,4.88,5.86,4751847,2633375488,0.7,13.539651837524177
2007-03-30 15:00:00,sh600012,皖通高速,5.86,5.96,8.61,5.75,8.02,7871161,5796180480,2.16,36.241610738255034
2007-06-29 15:00:00,sh600012,皖通高速,8.02,8.13,10.84,7.52,7.61,9842883,9175930880,-0.41,-5.043050430504305
2007-09-28 15:00:00,sh600012,皖通高速,7.61,7.64,11.46,7.1,9.56,8402962,7809665536,1.95,25.523560209424083
2007-12-28 15:00:00,sh600012,皖通高速,9.56,9.7,10.2,7.44,9.22,4432713,3949269504,-0.34,-3.5051546391752577
