日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
1998-12-31 15:00:00,sh600009,上海机场,0,10,15.72,8.54,8.83,20893306,23368552448,-1.17,-11.700000000000001
1999-12-30 15:00:00,sh600009,上海机场,8.83,8.88,15.04,8.7,9.66,24842466,29789927424,0.83,9.346846846846848
2000-12-29 15:00:00,sh600009,上海机场,9.66,9.66,11.5,9.17,9.8,13197264,13621108736,0.14,1.4492753623188406
2001-12-31 15:00:00,sh600009,上海机场,9.8,9.88,11.02,7.76,8.38,4320591,4274758656,-1.42,-14.37246963562753
2002-12-31 15:00:00,sh600009,上海机场,8.38,8.29,10.6,7.7,8.98,4537319,4269602560,0.6,7.237635705669482
2003-12-31 15:00:00,sh600009,上海机场,8.98,9,13.22,8.65,9.98,9258970,10086130688,1,11.11111111111111
2004-12-31 15:00:00,sh600009,上海机场,9.98,9.9,16.1,9.76,15.22,11352417,13874876416,5.24,52.92929292929293
2005-12-30 15:00:00,sh600009,上海机场,15.22,15.25,18.11,12.59,14.42,8528845,13378116608,-0.8,-5.245901639344262
2006-12-29 15:00:00,sh600009,上海机场,14.42,14.41,19.65,11.35,18.91,28904660,40612208640,4.49,31.158917418459403
2007-12-28 15:00:00,sh600009,上海机场,18.91,19.1,43.7,19.07,37.52,29841040,99713597440,18.61,97.43455497382199
2008-12-31 15:00:00,sh600009,上海机场,37.52,37.52,39.8,9.94,11.27,21373754,42219905024,-26.25,-69.96268656716418
2009-12-31 15:00:00,sh600009,上海机场,11.27,11.32,18.15,11.29,17.42,48544668,72794783744,6.15,54.328621908127204
2010-12-31 15:00:00,sh600009,上海机场,17.42,17.45,21,11.15,12.39,47718484,73302245376,-5.03,-28.82521489971347
2011-12-30 15:00:00,sh600009,上海机场,12.39,12.41,15.55,11.74,12.24,24320674,33487812608,-0.15,-1.20870265914585
2012-12-31 15:00:00,sh600009,上海机场,12.24,12.34,13.65,10.76,12.46,11610921,14611269632,0.22,1.7828200972447326
2013-12-31 15:00:00,sh600009,上海机场,12.46,12.52,17.41,11.3,14.32,25831876,37610336256,1.86,14.856230031948881
2014-12-31 15:00:00,sh600009,上海机场,14.32,14.3,21.47,12.01,19.62,29950566,46260924416,5.3,37.06293706293706
2015-12-31 15:00:00,sh600009,上海机场,19.62,19.82,41.26,17.7,29.52,50048688,141526073344,9.9,49.94954591321898
2016-12-30 15:00:00,sh600009,上海机场,29.52,29.53,30.49,25.02,26.52,13705683,37786329088,-3,-10.15916017609211
2017-12-29 15:00:00,sh600009,上海机场,26.52,26.55,47.38,26.4,45.01,16682755,61266481152,18.49,69.6421845574388
2018-12-28 15:00:00,sh600009,上海机场,45.01,45,64.78,41.66,50.76,14816426,77354590208,5.76,12.8
2019-12-31 15:00:00,sh600009,上海机场,50.76,50.6,88.9,46.2,78.75,19787860,142101233664,27.99,55.31620553359684
2020-12-31 15:00:00,sh600009,上海机场,78.75,78.78,82.99,58,75.66,34688652,248294490112,-3.09,-3.9223153084539226
2021-12-31 15:00:00,sh600009,上海机场,75.66,75.7,81.42,36.6,46.69,45489404,242036686848,-28.97,-38.26948480845442
2022-12-30 15:00:00,sh600009,上海机场,46.69,46.4,63.08,45.51,57.71,38306528,205522960384,11.02,23.75
2023-12-29 15:00:00,sh600009,上海机场,57.71,57.56,63.88,31.15,32.78,26475408,126460280832,-24.93,-43.311327310632386
2024-12-31 15:00:00,sh600009,上海机场,32.78,32.94,42.26,29.74,34.15,25100464,88084496384,1.37,4.159077109896782
2025-03-14 15:00:00,sh600009,上海机场,34.15,34.25,34.37,31.96,32.47,3543032,11629838336,-1.68,-4.905109489051094
