日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
2003-04-30 15:00:00,sh600004,白云机场,0,7.72,9.1,7.69,8.86,3428053,2858185216,1.14,14.766839378238341
2003-05-30 15:00:00,sh600004,白云机场,8.86,8.7,9.53,7.92,9.23,4785686,4231048960,0.37,4.252873563218391
2003-06-30 15:00:00,sh600004,白云机场,9.23,9.25,9.47,8.63,8.69,1975598,1808990080,-0.54,-5.837837837837838
2003-07-31 15:00:00,sh600004,白云机场,8.69,8.69,9.58,8.68,9.17,2064330,1906939264,0.48,5.523590333716916
2003-08-29 15:00:00,sh600004,白云机场,9.17,9.17,9.28,8.67,8.97,554110,497041664,-0.2,-2.1810250817884405
2003-09-30 15:00:00,sh600004,白云机场,8.97,9,9.25,8.32,8.55,627852,547993856,-0.42,-4.666666666666667
2003-10-31 15:00:00,sh600004,白云机场,8.55,8.55,8.75,7.77,8.21,796571,651600640,-0.34,-3.976608187134503
2003-11-28 15:00:00,sh600004,白云机场,8.21,8.23,8.91,7.96,8.31,920895,769952448,0.1,1.2150668286755772
2003-12-31 15:00:00,sh600004,白云机场,8.31,8.34,9.33,8.31,8.91,1647676,1456047872,0.6,7.194244604316546
2004-01-30 15:00:00,sh600004,白云机场,8.91,8.88,10.09,8.85,9.38,1855833,1781468544,0.47,5.292792792792793
2004-02-27 15:00:00,sh600004,白云机场,9.38,9.65,10.2,9.13,9.31,2398761,2340577792,-0.07,-0.7253886010362695
2004-03-31 15:00:00,sh600004,白云机场,9.31,9.32,9.74,9,9.62,1314956,1242550656,0.31,3.3261802575107295
2004-04-30 15:00:00,sh600004,白云机场,9.62,9.65,10.41,9.17,9.48,1707304,1676155520,-0.14,-1.450777202072539
2004-05-31 15:00:00,sh600004,白云机场,9.48,9.5,9.57,8.65,9.06,430696,389075328,-0.42,-4.421052631578947
2004-06-30 15:00:00,sh600004,白云机场,9.06,9.08,9.21,7.88,8.28,663234,556461504,-0.78,-8.590308370044053
2004-07-30 15:00:00,sh600004,白云机场,8.28,8.28,9.22,8.2,8.9,978138,863032768,0.62,7.487922705314009
2004-08-31 15:00:00,sh600004,白云机场,8.9,8.88,9.15,8.58,8.79,613725,540940352,-0.11,-1.2387387387387387
2004-09-30 15:00:00,sh600004,白云机场,8.79,8.76,9.46,7.99,9.21,1106104,986336640,0.42,4.794520547945205
2004-10-29 15:00:00,sh600004,白云机场,9.21,9.22,9.92,8.62,9.42,1301245,1215791488,0.21,2.27765726681128
2004-11-30 15:00:00,sh600004,白云机场,9.42,9.38,9.76,9.05,9.22,1011894,956005504,-0.2,-2.1321961620469083
2004-12-31 15:00:00,sh600004,白云机场,9.22,9.23,9.34,8.4,8.66,489872,431731840,-0.56,-6.067172264355363
2005-01-31 15:00:00,sh600004,白云机场,8.66,8.56,8.96,8.2,8.42,451685,389270144,-0.24,-2.803738317757009
2005-02-28 15:00:00,sh600004,白云机场,8.42,8.4,9.1,8.38,8.8,409789,363519712,0.38,4.523809523809524
2005-03-31 15:00:00,sh600004,白云机场,8.8,8.76,8.95,7.32,7.51,891301,732337280,-1.29,-14.726027397260275
2005-04-29 15:00:00,sh600004,白云机场,7.51,7.48,8,6.71,7.19,1093316,808871424,-0.32,-4.27807486631016
2005-05-30 15:00:00,sh600004,白云机场,7.19,7.2,7.25,6.5,6.78,378003,257506784,-0.41,-5.694444444444445
2005-06-30 15:00:00,sh600004,白云机场,6.78,6.78,8.25,6.64,7.69,1434855,1085824128,0.91,13.421828908554573
2005-07-29 15:00:00,sh600004,白云机场,7.69,7.65,8.76,7.57,8.5,897294,737727232,0.81,10.588235294117647
2005-08-31 15:00:00,sh600004,白云机场,8.5,8.49,8.86,8.01,8.31,902894,756834560,-0.19,-2.237926972909305
2005-09-30 15:00:00,sh600004,白云机场,8.31,8.3,8.55,7.48,7.68,537562,435547264,-0.63,-7.590361445783132
2005-10-21 15:00:00,sh600004,白云机场,7.68,7.65,7.85,7.09,7.69,357357,268762176,0.01,0.130718954248366
2005-11-11 15:00:00,sh600004,白云机场,7.69,7.7,8.08,7.7,7.99,452065,358138176,0.3,3.896103896103896
2005-12-30 15:00:00,sh600004,白云机场,7.99,6.6,6.9,6.45,6.76,1374506,924922880,-1.23,-18.636363636363637
2006-01-25 15:00:00,sh600004,白云机场,6.76,6.74,7.06,6.45,6.59,1429344,971896448,-0.17,-2.522255192878338
2006-02-28 15:00:00,sh600004,白云机场,6.59,6.59,6.77,6.28,6.44,1271021,832653696,-0.15,-2.2761760242792106
2006-03-31 15:00:00,sh600004,白云机场,6.44,6.43,6.56,6.03,6.2,793345,499415808,-0.24,-3.7325038880248838
2006-04-28 15:00:00,sh600004,白云机场,6.2,6.2,6.45,5.81,5.98,1215880,751024320,-0.22,-3.5483870967741935
2006-05-31 15:00:00,sh600004,白云机场,5.98,5.98,6.99,5.96,6.45,2235555,1455245824,0.47,7.859531772575251
2006-06-30 15:00:00,sh600004,白云机场,6.45,6.4,7.15,6.4,6.87,2468735,1677485440,0.42,6.5625
2006-07-31 15:00:00,sh600004,白云机场,6.87,6.88,7.4,6.31,6.39,1380448,959951680,-0.48,-6.976744186046512
2006-08-31 15:00:00,sh600004,白云机场,6.39,6.38,6.7,6.27,6.46,782748,507701888,0.07,1.09717868338558
2006-09-29 15:00:00,sh600004,白云机场,6.46,6.45,6.79,6.42,6.73,950593,625794048,0.27,4.186046511627907
2006-10-31 15:00:00,sh600004,白云机场,6.73,6.74,6.92,6.58,6.85,789351,531858432,0.12,1.7804154302670623
2006-11-30 15:00:00,sh600004,白云机场,6.85,6.86,7.42,6.77,7.26,1785634,1263144960,0.41,5.97667638483965
2006-12-29 15:00:00,sh600004,白云机场,7.26,7.28,8.18,7.18,7.54,2997038,2319594496,0.28,3.8461538461538463
2007-01-31 15:00:00,sh600004,白云机场,7.54,7.67,10.08,7.6,9.65,4488392,4032741376,2.11,27.509778357235987
2007-02-28 15:00:00,sh600004,白云机场,9.65,9.5,13.2,9.38,11.38,2766470,3118775552,1.73,18.210526315789473
2007-03-30 15:00:00,sh600004,白云机场,11.38,11.18,13.05,10.62,11.8,2062228,2487509248,0.42,3.7567084078711988
2007-04-30 15:00:00,sh600004,白云机场,11.8,11.81,14.92,11.8,14.78,4304849,5733724160,2.98,25.23285351397121
2007-05-31 15:00:00,sh600004,白云机场,14.78,15.1,17.55,13.66,16.71,4197097,6395544576,1.93,12.781456953642383
2007-06-28 15:00:00,sh600004,白云机场,16.71,17.07,20.15,13.6,18.6,3543413,6322805760,1.89,11.072056239015819
2007-07-31 15:00:00,sh600004,白云机场,18.6,18,20.18,15.5,20.15,1233025,2214606592,1.55,8.61111111111111
2007-08-31 15:00:00,sh600004,白云机场,20.15,20.17,21.69,18.68,20.05,1688946,3365384960,-0.1,-0.495785820525533
2007-09-28 15:00:00,sh600004,白云机场,20.05,20.18,21.62,18.28,19.01,1468397,2926011392,-1.04,-5.153617443012884
2007-10-31 15:00:00,sh600004,白云机场,19.01,19.38,19.45,16.23,18.49,1355834,2439759872,-0.52,-2.683178534571723
2007-11-30 15:00:00,sh600004,白云机场,18.49,18.56,18.8,16.4,18.51,666789,1196927744,0.02,0.10775862068965517
2007-12-28 15:00:00,sh600004,白云机场,18.51,18.47,21.18,18,20.98,921014,1828654208,2.47,13.37303735787764
2008-01-31 15:00:00,sh600004,白云机场,20.98,20.95,23.1,18.05,18.51,1117699,2357604608,-2.47,-11.789976133651551
2008-02-29 15:00:00,sh600004,白云机场,18.51,18.58,20.35,17.26,18.17,351475,663628672,-0.34,-1.829924650161464
2008-03-31 15:00:00,sh600004,白云机场,18.17,18,18.56,13.82,13.99,717951,1143796480,-4.18,-23.22222222222222
2008-04-30 15:00:00,sh600004,白云机场,13.99,14,16.57,13,16.15,767789,1172869248,2.16,15.428571428571427
2008-05-30 15:00:00,sh600004,白云机场,16.15,16.21,16.55,13.13,13.6,522699,790748672,-2.55,-15.731030228254165
2008-06-30 15:00:00,sh600004,白云机场,13.6,13.6,13.64,10,10.27,370611,422859488,-3.33,-24.485294117647058
2008-07-31 15:00:00,sh600004,白云机场,10.27,10.31,11.44,9.98,10.8,473882,509527584,0.53,5.140640155189137
2008-08-29 15:00:00,sh600004,白云机场,10.8,10.61,13.2,10.6,11.66,992288,1182218752,0.86,8.105560791705937
2008-09-26 15:00:00,sh600004,白云机场,11.66,11.65,13.52,10.18,12.43,752442,896252800,0.77,6.609442060085836
2008-10-31 15:00:00,sh600004,白云机场,12.43,12.84,12.84,6.91,7.17,763793,701678656,-5.26,-40.965732087227416
2008-11-28 15:00:00,sh600004,白云机场,7.17,7.15,8.58,6.6,6.87,1421307,1091018496,-0.3,-4.195804195804196
2008-12-31 15:00:00,sh600004,白云机场,6.87,6.77,8.19,6.59,7.05,3473587,2645482752,0.18,2.658788774002954
2009-01-23 15:00:00,sh600004,白云机场,7.05,7.16,8.02,7.12,7.87,1408677,1070864064,0.82,11.452513966480447
2009-02-27 15:00:00,sh600004,白云机场,7.87,7.89,9.72,7.77,8.13,3436936,3079031296,0.26,3.2953105196451205
2009-03-31 15:00:00,sh600004,白云机场,8.13,8.07,9.25,7.91,9.02,2190539,1912084224,0.89,11.028500619578686
2009-04-30 15:00:00,sh600004,白云机场,9.02,9.05,9.73,8.55,8.82,3017013,2764114432,-0.2,-2.209944751381215
2009-05-27 15:00:00,sh600004,白云机场,8.82,8.82,9.35,8.72,9.03,2768676,2500856832,0.21,2.380952380952381
2009-06-30 15:00:00,sh600004,白云机场,9.03,9.08,10.08,9.03,9.57,3703672,3511493376,0.54,5.947136563876652
2009-07-31 15:00:00,sh600004,白云机场,9.57,9.57,10.53,9.54,10.3,3894996,3918348288,0.73,7.628004179728317
2009-08-31 15:00:00,sh600004,白云机场,10.3,10.33,11.32,8.53,8.57,3401195,3378114816,-1.73,-16.747337850919653
2009-09-30 15:00:00,sh600004,白云机场,8.57,8.56,9.34,8.47,8.67,1928672,1731286784,0.1,1.1682242990654206
2009-10-30 15:00:00,sh600004,白云机场,8.67,8.79,9.58,8.75,9.17,1411980,1303571328,0.5,5.688282138794084
2009-11-30 15:00:00,sh600004,白云机场,9.17,9.01,10.3,8.96,9.89,2405440,2355878144,0.72,7.991120976692565
2009-12-31 15:00:00,sh600004,白云机场,9.89,9.85,10.49,9.44,10.15,2973797,3010091008,0.26,2.6395939086294415
2010-01-29 15:00:00,sh600004,白云机场,10.15,10.15,11.58,9.71,10.71,3263904,3476344320,0.56,5.517241379310345
2010-02-26 15:00:00,sh600004,白云机场,10.71,10.66,11.85,10.4,11.78,2122230,2382323200,1.07,10.037523452157599
2010-03-31 15:00:00,sh600004,白云机场,11.78,11.79,12.36,11.21,11.38,2358034,2773748992,-0.4,-3.3927056827820183
2010-04-30 15:00:00,sh600004,白云机场,11.38,11.36,12.35,10.04,10.27,2115636,2425237248,-1.11,-9.77112676056338
2010-05-31 15:00:00,sh600004,白云机场,10.27,10.09,10.38,8.78,9.18,1627737,1551851136,-1.09,-10.802775024777008
2010-06-30 15:00:00,sh600004,白云机场,9.18,9.14,9.87,8.72,8.83,992927,926874496,-0.35,-3.8293216630196936
2010-07-30 15:00:00,sh600004,白云机场,8.83,8.8,10.48,8.5,10.17,1771789,1702912896,1.34,15.227272727272728
