日期,代码,名称,昨收,今开,最高,最低,现收,总手,金额,涨幅,涨幅比
2000-12-29 15:00:00,sh600019,宝钢股份,0,4.96,7.36,4.88,5.42,5868620,3341553664,0.46,9.274193548387096
2001-12-31 15:00:00,sh600019,宝钢股份,5.42,5.45,6.5,3.62,3.91,30463100,16239564800,-1.51,-27.706422018348626
2002-12-31 15:00:00,sh600019,宝钢股份,3.91,3.91,4.85,3.75,4.12,28091700,11958944768,0.21,5.3708439897698215
2003-12-31 15:00:00,sh600019,宝钢股份,4.12,4.1,7.72,4.01,7.07,74019488,42808303616,2.95,71.95121951219512
2004-12-31 15:00:00,sh600019,宝钢股份,7.07,7.1,8.06,5.65,6,61227244,42038714368,-1.07,-15.070422535211266
2005-12-30 15:00:00,sh600019,宝钢股份,6,5.99,6.66,3.76,4.12,81115176,38742331392,-1.88,-31.385642737896497
2006-12-29 15:00:00,sh600019,宝钢股份,4.12,4.05,8.8,3.91,8.66,135713488,67656925184,4.54,112.09876543209876
2007-12-28 15:00:00,sh600019,宝钢股份,8.66,8.83,22.12,7.52,17.44,289633056,372924055552,8.78,99.43374858437146
2008-12-31 15:00:00,sh600019,宝钢股份,17.44,17.48,20.01,4.26,4.64,187188064,184560713728,-12.8,-73.22654462242562
2009-12-31 15:00:00,sh600019,宝钢股份,4.64,4.75,10.33,4.75,9.66,315477440,221419716608,5.02,105.68421052631578
2010-12-31 15:00:00,sh600019,宝钢股份,9.66,9.7,9.72,5.72,6.39,142236512,103131086848,-3.27,-33.71134020618557
2011-12-30 15:00:00,sh600019,宝钢股份,6.39,6.44,7.68,4.56,4.85,111437384,71157383168,-1.54,-23.91304347826087
2012-12-31 15:00:00,sh600019,宝钢股份,4.85,4.86,5.36,4.07,4.89,65689288,31113113600,0.04,0.823045267489712
2013-12-31 15:00:00,sh600019,宝钢股份,4.89,4.96,5.21,3.85,4.09,62556504,28372619264,-0.8,-16.129032258064516
2014-12-31 15:00:00,sh600019,宝钢股份,4.09,4.07,7.69,3.54,7.01,121439512,61127634944,2.92,71.74447174447175
2015-12-31 15:00:00,sh600019,宝钢股份,7.01,7,10.18,5.03,5.58,375319456,281762988032,-1.43,-20.42857142857143
2016-12-30 15:00:00,sh600019,宝钢股份,5.58,5.6,7.42,4.76,6.35,111702872,64007999488,0.77,13.750000000000002
2017-12-29 15:00:00,sh600019,宝钢股份,6.35,6.35,9.53,5.74,8.64,217354064,165412962304,2.29,36.06299212598425
2018-12-28 15:00:00,sh600019,宝钢股份,8.64,8.69,11.48,6.31,6.5,195922656,172851953664,-2.19,-25.20138089758343
2019-12-31 15:00:00,sh600019,宝钢股份,6.5,6.46,8,5.22,5.74,119530080,77745324032,-0.76,-11.76470588235294
2020-12-31 15:00:00,sh600019,宝钢股份,5.74,5.77,6.65,4.45,5.95,185185952,100185686016,0.21,3.6395147313691507
2021-12-31 15:00:00,sh600019,宝钢股份,5.95,5.96,12.07,5.84,7.16,396286368,316496216064,1.21,20.302013422818792
2022-12-30 15:00:00,sh600019,宝钢股份,7.16,7.14,7.92,4.78,5.59,183904624,116946935808,-1.57,-21.988795518207283
2023-12-29 15:00:00,sh600019,宝钢股份,5.59,5.58,7.3,5.46,5.93,156829152,97996955648,0.34,6.093189964157706
2024-12-31 15:00:00,sh600019,宝钢股份,5.93,5.93,7.63,5.5,7,194096352,128246251520,1.07,18.043844856661046
2025-03-14 15:00:00,sh600019,宝钢股份,7,6.99,7.6,6.41,7.45,36704236,25395648512,0.45,6.437768240343347
